title,release_date,popularity,original_language,overview,genre_ids,adult,poster_path
Shot Caller,2017-07-07,7.6668,en,"Un hombre tranquilo y familiar es condenado a prisión tras causar un accidente que acaba con la vida de una persona. Para poder sobrevivir en la cárcel, tiene que convertirse en un hombre duro y asociarse con una peligrosa banda de gangsters.","[80, 18, 53]",False,/gtKhQhooQCB8jn4l3Pi1kRZHKbw.jpg
Tres hermanos... muy primos,1995-12-13,0.728,fr,"Didier, Bernard y Pascal son tres hermanos, tres tipos bastante peculiares que descubren su parentesco tras recibir una herencia y deberán unir sus fuerzas cuando, diez días después, el dinero desaparece misteriosamente.",[35],False,/2KDuA6OaZ0vtobhA2kpsl8matUU.jpg
Four Lions,2010-05-07,2.1928,en,"Omar (Ahmed), un musulmán radical de nacionalidad inglesa, ha creado una célula terrorista de la que forman parte su hermano Waj (Novak), un muchacho muy simple, Barry (Lindsay), un extremista que odia a los blancos, y Fessal (Akhtar), un aprensivo fabricante de bombas. Mientras que Omar y Waj están en Pakistán en un campo de entrenamiento mujaidín, Barry recluta a Hassan (Alí), un aspirante a rapero. Cuando Omar regresa a Gran Bretaña, trae consigo un plan: un ataque suicida con bomba contra un objetivo occidental insólito.","[35, 80, 18]",False,/x4JzaRPXBs9wiHCe3e3ymXWuwfd.jpg
El fluir de las lágrimas,1988-06-09,2.0001,cn,"Dos hermanos están introducidos en el mundo de las mafias chinas. Uno, el hermano menor, es incapaz de evitar los líos por su impetuoso temperamento. Por su parte, el hermano mayor, al enamorarse, decide abandonar el oscuro entorno en el que se mueve, pero antes tendrá que volver a ayudar a su hermano pequeño...","[18, 80, 10749]",False,/u8W32XGsHyRlXsab75WMXVkfPbH.jpg
El monstruo,1994-10-22,2.5102,it,"El inspector Frustalupi está desesperado y sin pistas. Tras dieciocho ataques a mujeres de la ciudad, el maníaco sigue suelto ante la impotencia de la policía. Tras un nuevo ataque durante una exhibición de productos de jardinería, cree haber encontrado un sospechoso: Loris, un ladrón de poca monta perseguido por su casero y maltratado por sus vecinos.",[35],False,/v1OMf0OsJBEowSRl1nqSGZMVb7m.jpg
Insomnio,2002-05-24,6.6886,en,"Will Dormer, un veterano detective de Los Ángeles, viaja a un pequeño pueblo de Alaska con su compañero Hap para investigar el asesinato de una chica de 17 años. En Los Ángeles queda pendiente un oscuro asunto que les incumbe a los dos. Una vez en Alaska, entran en contacto con el principal sospechoso, Walter Finch, un novelista ermitaño.","[53, 80, 18]",False,/9DZURodSAFt093lD6xWxuU55vS5.jpg
Deathstroke: Caballeros y dragones,2020-08-04,1.5595,en,"Hace diez años, Slade Wilson, alias el súper asesino llamado Deathstroke, cometió un trágico error y su esposa e hijo pagaron un precio terrible. Ahora, una década después, la familia de Wilson está amenazada una vez más por el asesino Chacal y los terroristas de H.IV.E. ¿Puede Deathstroke expiar los pecados del pasado o su familia pagará el precio máximo?","[16, 28, 12, 878]",False,/nCJGThrH249sLUAzIS80xM7BEKz.jpg
Los Cuatro Fantásticos: Primeros pasos,2025-07-23,23.0019,en,"Con un mundo retrofuturista inspirado en los años 60 como telón de fondo, la Primera Familia de Marvel deberá hacer frente a su mayor desafío hasta la fecha. Obligados a buscar el equilibrio entre su papel de héroes y sus fuertes vínculos familiares, tendrán que defender la Tierra de un hambriento dios espacial llamado Galactus y su intrigante heraldo, Estela Plateada.","[878, 12, 28]",False,/ckfiXWGEMWrUP53cc6QyHijLlhl.jpg
Madre!,2017-09-13,4.8919,en,"A una mujer (Jennifer Lawrence) le pilla por sorpresa que su marido (Javier Bardem) deje entrar en casa a unas personas a las que no había invitado. Poco a poco el comportamiento de su marido va siendo más extraño, y ella empieza a estresarse y a intentar echar a todo el mundo.","[27, 18]",False,/bKqXhnc9gCF3Zp24kySVV3jzavc.jpg
La edad de la inocencia,1993-09-10,5.0646,en,"Nueva York, año 1870. Newland Archer, un caballero de la alta sociedad neoyorquina, está prometido con May Welland, una joven de su misma clase social. Pero sus sentimientos cambian cuando conoce a la poco convencional prima de May, la condesa Olenska. Desde el principio, defenderá la difícil posición de la condesa, cuya separación de un marido autoritario la ha convertido en una especie de proscrita dentro de su propia clase social.","[18, 10749]",False,/8P02f8RlQ8P490chSGczOEQenaK.jpg
Compartimento Nº 6,2021-10-29,1.4884,fi,Una joven finlandesa toma un tren hacia Moscú para ir al yacimiento arqueológico de Múrmansk. Tendrá que compartir su compartimento con un desconocido. Esta convivencia y unos encuentros improbables unirán poco a poco a estos dos seres completamente opuestos.,[18],False,/uyTelYwOAjjK3ftpPlutDUFUWmy.jpg
Redención (Los casos del Departamento Q),2016-03-03,1.936,da,"Una antiguo mensaje es encontrado en una botella en Escocia tras un largo viaje a través del océano. La nota es difícil de descifrar, pero cuando el investigador danés del departamento Q lo consigue, tratará junto a su particular equipo de resolver otro diabólico caso abandonado a pesar de que las huellas de este prácticamente han desaparecido","[80, 18, 9648, 53]",False,/iFchDTKBcfWnAgBIV39kCf4jpd3.jpg
Número 9,2009-08-19,7.8161,en,"Aventura post-apocalíptica protagonizada por nueve muñecos de trapo que deberán enfrentarse a unas máquinas gigantes si quieren preservar el futuro de la civilización. La historia transcurre en un futuro muy próximo. El invento conocido como la Gran Máquina activa y aporta energía a las máquinas que se han alzado contra la raza humana, diezmando a la población, antes de empezar a apagarse. El mundo pronto quedará destruido, pero un grupo de pequeños seres intenta salvar lo poco que queda de la civilización.","[28, 12, 16, 878, 53]",False,/hRzsKmr3NxRIbKwr4myGKylMaXB.jpg
Par-Impar,1978-10-28,0.0677,it,"Como la ley ha sido incapaz de echar a los jugadores y corredores de apuestas de Miami, que están bajo el liderazgo de Parapolis el Griego, el almirante O'Connor declara la guerra contra el juego, teniendo a Johnny Firpo como su mejor arma. Johnny tiene un medio hermano, Charlie, ahora camionero, pero antiguo jugador que trabajaba para Parapolis. Su padre, Mike, jugador de cartas abandonó a los chicos y a sus madres, pero no antes de haber enseñado a Charlie todos sus trucos de juego. Johnny le pide ayuda, pero éste no quiere volver al mundo del juego. Johnny le engaña diciéndole que Mike se está quedando ciego y necesita una costosa operación, y ¿qué mejor que ganar el dinero a través del juego? Charlie enseña a Johnny los trucos que conoce de juego y Puppa, una atractiva joven, enamorada de Johnny también decide ayudarle contándole las operaciones de Parapolis. ¿Los hermanos desarticularán la banda de apostadores clandestinos?","[35, 80, 28]",False,/hfGqUcWh9SDtnIFz4N5kjtUWuVm.jpg
Pokémon: La película,1998-07-18,6.3909,ja,"Un grupo de científicos ha estado trabajando en un laboratorio secreto, tratando de crear el Pokémon más fuerte que exista. Para ello, han tomado ADN de una muestra de cabello fosilizada del legendario Pokémon Mew, utilizando el código genético de la evasiva criatura para crear a Mewtwo mediante la ingeniería biológica. Ignorantes del poder de su creación, los científicos y sus laboratorios son destruídos por Mewtwo cuando se despierta. Airado con sus creadores, Mewtwo jura vengarse del mundo...","[16, 10751, 12, 14, 28]",False,/aeskMWlroIsPR9AllXLW2H6Gev0.jpg
Amén,2002-02-27,1.0649,fr,"Dos sistemas: por una parte, la maquinaria nazi y, por otra, la diplomacia del Vaticano y de los Aliados. Pero dos hombres luchan desde dentro. El primero es Kurt Gerstein (personaje real), químico y miembro de las SS que se encarga de suministrar el gas Ziklon B a los campos de la muerte. Pero eso no le impide denunciar los crímenes nazis a los aliados, al Papa e incluso a los miembros de la Iglesia alemana a la que pertenece, jugándose de este modo su vida y la de su familia. El segundo, Ricardo, es un joven jesuita que representa a todos los sacerdotes que supieron oponerse a la barbarie, pagando muchas veces con su propia vida. Kurt Gerstein sabía lo que estaba ocurriendo y quería que el mundo entero también lo supiera. La película denuncia la indiferencia de todos aquellos que sabían lo que estaba pasando y decidieron callarse.","[18, 36]",False,/iVL4FOAZOW8wj8DFAlPiecXrKXi.jpg
La otra Zoey,2023-10-19,3.5916,en,"Zoey es una brillante estudiante universitaria decidida a desafiar las ideas convencionales sobre el amor y las citas. Su vida pronto da un vuelco cuando Zack, el chico más popular del campus, sufre amnesia y cree erróneamente que ella es su novia, la cual también se llama Zoey.","[10749, 18, 35]",False,/jT00NTvMhJO2N5QSkAUfYCTIoev.jpg
La gran aventura de Winter el delfín 2,2014-09-11,1.9154,en,"Ya pasaron varios años desde que el joven Sawyer y el equipo dedicado en el Hospital Marino Clearwater, rescataron a Winter. Sin embargo, la lucha no ha terminado. La madre sustituta de Winter, el delfín Panamá, ha fallecido, dejando a Winter sin la única compañera que ha conocido.","[10751, 18]",False,/i65sQI4ZTzXsyRNCvrUeID5xZep.jpg
Dos mulas y una mujer,1970-03-02,2.9908,en,"En México ha estallado la guerra entre los seguidores de Juárez y las tropas francesas del emperador Maximiliano de Austria. Hogan, un duro mercenario, salva a una monja del ataque de unos malhechores. Juntos emprenden un accidentado viaje en el que, a pesar de sus diferencias, quedará de manifiesto que tienen mucho en común.","[37, 12, 10749]",False,/jRRe7UqPvkMSRgUk1xRNayRvBiO.jpg
Agárrame esos fantasmas,1996-07-19,3.7978,en,"Frank Bannister es un charlatán que posee extraordinarias facultades psíquicas, pero no las usa para hacer el bien, sino para ganar dinero hostigando a sus clientes con la ayuda de algunos espectros que trabajan a su servicio. La situación cambiará cuando en el pueblo empiecen a producirse una serie de muertes inexplicables.","[27, 35]",False,/1v7Z2fCo7cg78S4Q4BhFYyhg0yF.jpg
Una historia de Brooklyn,2005-10-05,1.9421,en,"Park Slope, Brooklyn, 1986. Cuando Walt Berkman, un influenciable chico de 16 años, finge que es suya la canción de Pink Floyd ""Hey You"" y la canta en un acto del instituto, tenía muy claros sus motivos. ""Sentía que podía haberla escrito yo, así que el hecho de que ya estuviera escrita no dejaba de ser un mero tecnicismo."" Al mismo tiempo, su hermano Frank, de doce años, bebe cerveza y habla sin pudor de la vida sexual de su madre. Ambos simplemente reaccionan ante la bomba que ha estallado en el seno de su apacible vida familiar: sus padres, Bernard –otrora un prometedor escritor y ahora un profesor de mediana edad- y Joan –una prometedora escritora que va a publicar un libro- anuncian que se separan. Los cimientos familiares se tambalean. Walt y Frank se enfrentan a lo que es repartirse los fines de semana y al desbarajuste de pasar una noche con uno y otra noche con otro.","[35, 18]",False,/kPo5erO0S3Syuec5uSrMl0AVeTN.jpg
La maldición del hombre lobo,2022-09-25,4.3925,en,"En una noche oscura y sombría, un grupo secreto de matamonstruos surge de las sombras y se reúne en el siniestro templo de los Bloodstone tras la muerte de su líder. Tras una extraña y macabra ceremonia en su memoria, los participantes se ven arrastrados a una misteriosa y mortal competición por una poderosa reliquia, una cacería que acabará enfrentándolos a un peligroso monstruo.","[28, 14, 27]",False,/jCZ92sCQkHv8jHLI9Cz6ETuj0cS.jpg
Toni Erdmann,2016-07-14,1.8397,de,"Inès trabaja en una gran empresa alemana establecida en Bucarest. Su vida está perfectamente organizada hasta que su padre Winfried llega de improvisto y le pregunta ”¿eres feliz?”. Tras su incapacidad para responder, sufre un profundo cambio. Ese padre que a veces estorba y que la avergüenza un poco le va a ayudar a dar nuevamente sentido a su vida gracias a un personaje imaginario: el divertido Toni Erdmann.","[35, 18]",False,/3S7lwDT9pA0TbSbZGZdScaQDBSX.jpg
Campanilla: Hadas y piratas,2014-02-13,5.2636,en,"Zarina, una incomprendida hada guardiana del polvo de hada, roba el importantísimo Polvo de Hada Azul de la Hondonada de las Hadas, y se escapa para unirse a los piratas de la Roca Calavera. Así que Campanilla y sus amigas las hadas emprenden la aventura de su vida para recuperarlo. Pero mientras persiguen a Zarina, el mundo de Campanilla se convierte en un caos. Ella y sus amigas se dan cuenta de que sus talentos respectivos están cambiados y tienen que emprender una carrera a contrarreloj para recuperar el Polvo de Hada Azul para salvar la Hondonada de las Hadas.","[16, 10751]",False,/7Jrap24Ki03bC39hbfyebw3xDul.jpg
Armados y cabreados,2012-05-11,1.7049,en,"Sin amor, sin trabajo y quizá con una enfermedad terminal, Frank ya no cree en el sueño americano. Sin nada que perder, coge su pistola decidido a terminar con lo peor de la sociedad. Cuenta para ello con un cómplice inusual: una chica de 16 años que comparte su rabia e insatisfacción. Hilarante ataque a todo lo que es sagrado en los Estados Unidos de América.","[35, 18, 80]",False,/jEyiGve8BLOCvi8R2tL8H52aLp4.jpg
El reino animal,2023-10-04,3.5887,fr,"En un mundo azotado por una ola de mutaciones que transforman gradualmente a algunos humanos en animales, François hace todo lo posible por salvar a su esposa, afectada por esta misteriosa enfermedad. Mientras la sociedad se ve abocada a un nuevo orden, iniciará junto a Émile, su hijo de 16 años, una búsqueda que los cambiará para siempre.","[12, 18, 878]",False,/oWh4BiNEmg7d91ZOXPzdkRo0KSO.jpg
Fresh,2022-03-03,4.5399,en,Thriller sobre los horrores de las citas modernas vistos a través de la desafiante batalla de una joven para sobrevivir a los inusuales apetitos de su nuevo novio.,"[27, 53, 35]",False,/kM3vDd8qtcM1zkXonZgG8rhb69x.jpg
El especialista,2024-04-24,12.5452,en,"Es un doble de acción, y al igual que todos en la comunidad de especialistas, sale volando, le disparan, se estrella, se tira desde ventanas y cae desde las alturas más extremas, todo para nuestro entretenimiento. Y ahora, tras un accidente que casi acaba con su carrera, este héroe de clase trabajadora debe seguir la pista de una estrella de cine desaparecida, resolver una conspiración y tratar de recuperar el amor de su vida mientras sigue haciendo su trabajo. ¿Qué podría salir bien?","[28, 35, 10749]",False,/A5LijwDVZsupBTL0qKoagMfUiKR.jpg
